gvkey,lpermno,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,CURCD,ACT,AT,CHE,CSHO,DLC,DP,DVP,IB,LCT,LT,PSTKL,PSTKRV,TXDI,TXDITC,UPSTK,COSTAT,SICH,adjex_f,SIC
004839,25785,19841231,1984,INDL,C,D,STD,345370860,USD,13330.5980,27485.5000,5943.1680,186.1000,1348.0000,2307.8000,0.0000,2906.8000,11967.5980,17509.8980,0.0000,0.0000,-62.6000,1000.9000,,A,,10.4880,3711
004839,25785,19851231,1985,INDL,C,D,STD,345370860,USD,14014.0980,31603.5000,5903.7660,186.1000,1274.6000,2392.8000,0.0000,2515.4000,12777.2970,19220.4970,0.0000,0.0000,377.5000,1214.1000,,A,,10.4880,3711
004839,25785,19861231,1986,INDL,C,D,STD,345370860,USD,18458.0000,37933.0000,8553.0860,268.4000,1304.0000,2959.6000,0.0000,3285.1000,15625.5000,22967.7000,0.0000,0.0000,248.0000,1328.1000,,A,,6.9920,3711
004839,25785,19871231,1987,INDL,C,D,STD,345370860,USD,21981.5000,44955.7000,10097.0000,253.7500,1882.7000,3167.4000,0.0000,4625.2000,17793.4000,26326.5000,0.0000,0.0000,953.8000,2354.7000,,A,3711,6.9920,3711
004839,25785,19881231,1988,INDL,C,D,STD,345370860,USD,,143366.5000,10476.6000,490.8000,37835.5000,3792.3000,0.0000,5300.2000,,121673.4000,0.0000,0.0000,-81.6000,3933.1000,,A,3711,3.4960,3711
004839,25785,19891231,1989,INDL,C,D,STD,345370860,USD,,160893.3000,7101.5000,472.8000,46486.9000,4228.7000,0.0000,3835.0000,,137198.7000,0.0000,0.0000,-41.6000,3392.8000,,A,3711,3.4960,3711
004839,25785,19901231,1990,INDL,C,D,STD,345370860,USD,,173662.7000,8246.5000,473.1000,50187.5000,4879.6000,0.0000,860.1000,,149476.7000,0.0000,0.0000,-483.2000,3103.2000,,A,3711,3.4960,3711
004839,25785,19911231,1991,INDL,C,D,STD,345370860,USD,,174429.4000,12927.7000,483.3000,47194.7000,5778.3000,22.0000,-2258.0000,,150766.3000,2300.0000,2300.0000,-1014.6000,2829.7000,,A,3711,3.4960,3711
004839,25785,19921231,1992,INDL,C,D,STD,345370860,USD,,180545.2000,12217.0000,489.5000,49068.0000,6755.7000,209.4000,-501.8000,,164565.4000,3400.0000,3400.0000,-114.1000,2949.3000,,A,3711,3.4960,3711
004839,25785,19931231,1993,INDL,C,D,STD,345370860,USD,,198938.0000,12307.0000,499.0000,56992.0000,7468.0000,288.0000,2529.0000,,181745.0000,3400.0000,3400.0000,-201.0000,3376.0000,,A,3711,3.4960,3711
004839,25785,19941231,1994,INDL,C,D,STD,345370860,USD,,219354.0000,13822.0000,1023.0000,65764.0000,9336.0000,287.0000,5308.0000,,195702.0000,3400.0000,3400.0000,834.0000,3906.0000,,A,3711,1.7480,3711
004839,25785,19951231,1995,INDL,C,D,STD,345370860,USD,,243283.0000,15096.0000,1160.0000,74890.0000,11719.0000,300.0000,4139.0000,,217933.0000,1042.0000,1042.0000,813.0000,5017.0000,,A,3711,1.7480,3711
004839,25785,19961231,1996,INDL,C,D,STD,345370860,USD,,262867.0000,19103.0000,1189.0000,81225.0000,12791.0000,65.0000,4446.0000,,236012.0000,694.0000,694.0000,604.0000,5563.0000,,A,3711,1.7480,3711
004839,25785,19971231,1997,INDL,C,D,STD,345370860,USD,,279097.0000,22453.0000,1203.0000,88002.0000,13583.0000,54.0000,6920.0000,,248269.0000,637.0000,637.0000,806.0000,5557.0000,,A,3711,1.7480,3711
004839,25785,19981231,1998,INDL,C,D,STD,345370860,USD,,237545.0000,24956.0000,1209.0000,67977.0000,14329.0000,107.0000,22071.0000,,214033.0000,177.0000,177.0000,925.0000,6239.0000,,A,3711,1.7480,3711
004839,25785,19991231,1999,INDL,C,D,STD,345370860,USD,,276229.0000,25173.0000,1207.0000,74004.0000,14943.0000,15.0000,7237.0000,,248515.0000,177.0000,177.0000,1843.0000,8454.0000,,A,3711,1.7480,3711
004839,25785,20001231,2000,INDL,C,D,STD,345370860,USD,,284421.0000,17967.0000,1854.0000,66669.0000,15366.0000,15.0000,5410.0000,,265803.0000,0.0000,0.0000,1168.0000,9030.0000,,A,3711,1.0000,3711
004839,25785,20011231,2001,INDL,C,D,STD,345370860,USD,,276543.0000,18167.0000,1809.0000,46579.0000,15922.0000,15.0000,-5453.0000,,268757.0000,0.0000,0.0000,-2276.0000,10065.0000,,A,3711,1.0000,3711
004839,25785,20021231,2002,INDL,C,D,STD,345370860,USD,,289357.0000,29857.0000,1831.2190,42086.0000,15177.0000,15.0000,284.0000,,283767.0000,0.0000,0.0000,177.0000,14561.0000,,A,3711,1.0000,3711
004839,25785,20031231,2003,INDL,C,D,STD,345370860,USD,,304594.0000,38687.0000,1831.3890,60053.0000,14297.0000,0.0000,921.0000,,292284.0000,0.0000,0.0000,-401.0000,8439.0000,,A,3711,1.0000,3711
004839,25785,20041231,2004,INDL,C,D,STD,345370860,USD,,292654.0000,33420.0000,1830.9000,66433.0000,13052.0000,0.0000,3634.0000,,275732.0000,0.0000,0.0000,166.0000,6171.0000,,A,3711,1.0000,3711
004839,25785,20051231,2005,INDL,C,D,STD,345370860,USD,,269459.0000,41837.0000,1864.1380,60115.0000,14066.0000,0.0000,1644.0000,,254895.0000,0.0000,0.0000,-1678.0000,5660.0000,,A,3711,1.0000,3711
004839,25785,20061231,2006,INDL,C,D,STD,345370860,USD,,278554.0000,54987.0000,1892.5380,62456.0000,16519.0000,0.0000,-12615.0000,,280860.0000,0.0000,0.0000,-3010.0000,2744.0000,,A,3711,1.0000,3711
004839,25785,20071231,2007,INDL,C,D,STD,345370860,USD,,279264.0000,50031.0000,2207.0020,61052.0000,13158.0000,0.0000,-2764.0000,,272215.0000,0.0000,0.0000,-1569.0000,3034.0000,,A,3711,1.0000,3711
004839,25785,20081231,2008,INDL,C,D,STD,345370860,USD,,218328.0000,31345.0000,2396.3210,63662.0000,20329.0000,0.0000,-14681.0000,,234444.0000,0.0000,0.0000,-314.0000,2035.0000,,A,3711,1.0000,3711
004839,25785,20091231,2009,INDL,C,D,STD,345370860,USD,,194850.0000,36610.0000,3368.2660,43368.0000,8117.0000,0.0000,2712.0000,,201365.0000,0.0000,0.0000,43.0000,2375.0000,,A,3711,1.0000,3711
004839,25785,20101231,2010,INDL,C,D,STD,345370860,USD,,164687.0000,29012.0000,3782.7110,41664.0000,5997.0000,0.0000,6561.0000,,165329.0000,0.0000,0.0000,377.0000,1135.0000,,A,3711,1.0000,3711
004839,25785,20111231,2011,INDL,C,D,STD,345370860,USD,,178348.0000,32132.0000,3800.7470,40311.0000,5388.0000,0.0000,20213.0000,,163277.0000,0.0000,0.0000,-11811.0000,696.0000,,A,3711,1.0000,3711
005047,12060,19611231,1961,INDL,C,D,STD,369604103,USD,1452.4890,2704.4620,305.1600,88.9730,0.0500,117.8800,0.0000,242.0800,782.0360,1099.8090,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19621231,1962,INDL,C,D,STD,369604103,USD,1556.4930,2846.9880,345.8020,89.5030,0.0500,127.0600,0.0000,265.8400,785.7400,1106.5910,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19631231,1963,INDL,C,D,STD,369604103,USD,1874.2500,3015.1310,621.1180,90.1140,0.1500,127.6900,0.0000,270.6400,826.4660,1150.6330,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19641231,1964,INDL,C,D,STD,369604103,USD,1931.4790,3120.7390,596.8930,90.5700,1.4500,129.2760,0.0000,237.3330,851.6310,1183.4740,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19651231,1965,INDL,C,D,STD,369604103,USD,2842.4000,4300.3980,643.0000,90.7790,120.5250,188.4100,0.0000,355.1220,1566.8000,2151.9420,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19661231,1966,INDL,C,D,STD,369604103,USD,3013.0000,4851.6990,328.6000,90.5980,286.3570,233.6300,0.0000,338.8610,1883.2000,2595.4370,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19671231,1967,INDL,C,D,STD,369604103,USD,3207.6000,5347.1990,337.1000,90.5780,266.9000,280.4200,0.0000,361.3890,1977.4000,2966.9840,0.0000,0.0000,0.0000,0.0000,,A,,96.0000,9997
005047,12060,19681231,1968,INDL,C,D,STD,369604103,USD,3311.1180,5743.7730,373.3250,90.5970,280.6000,300.1400,0.0000,357.1070,2104.2810,3210.1860,0.0000,0.0000,-61.2000,0.0000,,A,,96.0000,9997
005047,12060,19691231,1969,INDL,C,D,STD,369604103,USD,3287.7940,5894.0550,329.2750,90.4060,340.7200,351.2800,0.0000,278.0150,2366.6540,3425.2400,0.0000,0.0000,-67.9000,0.0000,,A,,96.0000,9997
005047,12060,19701231,1970,INDL,C,D,STD,369604103,USD,3334.7840,6198.5040,205.7630,90.8140,658.0700,334.6830,0.0000,328.4800,2650.2790,3603.5430,0.0000,0.0000,-15.6000,0.0000,,A,,96.0000,9997
005047,12060,19711231,1971,INDL,C,D,STD,369604103,USD,3639.0000,6887.7970,286.0000,182.1230,569.8000,273.6000,0.0000,471.8000,2840.4000,4043.6000,0.0000,0.0000,24.0000,0.0000,,A,,48.0000,9997
005047,12060,19721231,1972,INDL,C,D,STD,369604103,USD,3979.3000,7401.7970,294.3000,182.3480,439.4000,314.3000,0.0000,530.0000,2869.7000,4273.8000,0.0000,0.0000,-11.7000,0.0000,,A,,48.0000,9997
005047,12060,19731231,1973,INDL,C,D,STD,369604103,USD,4485.3980,8324.1990,322.1000,182.1470,665.2000,334.0000,0.0000,585.1000,3492.4000,4901.7000,0.0000,0.0000,13.0000,72.8000,,A,,48.0000,9997
005047,12060,19741231,1974,INDL,C,D,STD,369604103,USD,5222.5980,9369.0980,371.8000,182.6510,644.9000,376.2000,0.0000,608.1000,3879.5000,5593.6000,0.0000,0.0000,37.1000,83.9000,,A,,48.0000,9997
005047,12060,19751231,1975,INDL,C,D,STD,369604103,USD,5565.4960,9763.4960,853.2000,184.3590,650.3000,418.6000,0.0000,580.8000,3963.4000,5610.7000,0.0000,0.0000,3.8000,96.9000,,A,,48.0000,9997
005047,12060,19761231,1976,INDL,C,D,STD,369604103,USD,6685.0000,12049.7030,1613.3000,226.6210,611.1000,486.2000,0.0000,930.6000,4604.8870,6677.7870,0.0000,0.0000,-9.1000,112.2000,,A,,48.0000,9997
005047,12060,19771231,1977,INDL,C,D,STD,369604103,USD,7865.1880,13696.8010,2278.2000,228.1610,772.1000,522.1000,0.0000,1088.2000,5417.0000,7622.5000,0.0000,0.0000,-49.7000,136.2000,,A,,48.0000,9997
005047,12060,19781231,1978,INDL,C,D,STD,369604103,USD,8755.0000,15036.0040,2463.0970,228.0360,960.3000,576.4000,0.0000,1229.7000,6175.1880,8298.4880,0.0000,0.0000,56.8000,162.0000,,A,,48.0000,9997
005047,12060,19791231,1979,INDL,C,D,STD,369604103,USD,9384.5000,16644.5000,2576.6010,227.8390,871.0000,624.1000,0.0000,1408.8000,6871.7890,9130.4890,0.0000,0.0000,8.2000,206.7000,,A,,48.0000,9997
005047,12060,19801231,1980,INDL,C,D,STD,369604103,USD,9883.0000,18511.0000,2201.0000,227.7650,1093.0000,707.0000,0.0000,1514.0000,7592.0000,10157.0000,0.0000,0.0000,109.0000,262.0000,,A,,48.0000,9997
005047,12060,19811231,1981,INDL,C,D,STD,369604103,USD,10804.0000,20942.0000,2471.0000,227.7610,1171.0000,882.0000,0.0000,1652.0000,8734.0000,11648.0000,0.0000,0.0000,62.0000,306.0000,,A,,48.0000,9997
005047,12060,19821231,1982,INDL,C,D,STD,369604103,USD,10356.0000,21615.0000,2587.0000,227.8320,1037.0000,984.0000,0.0000,1817.0000,8153.0000,11252.0000,0.0000,0.0000,138.0000,350.0000,,A,,48.0000,9997
005047,12060,19831231,1983,INDL,C,D,STD,369604103,USD,10912.0000,23288.0040,2505.0000,454.6310,1016.0000,1084.0000,0.0000,2024.0000,8688.0000,11850.0000,0.0000,0.0000,10.0000,355.0000,,A,,24.0000,9997
005047,12060,19841231,1984,INDL,C,D,STD,369604103,USD,11552.0000,24730.0040,2373.0000,454.8760,1047.0000,1100.0000,0.0000,2280.0000,8607.0000,12028.0000,0.0000,0.0000,-173.0000,379.0000,,A,,24.0000,9997
005047,12060,19851231,1985,INDL,C,D,STD,369604103,USD,12546.0000,26432.0080,2557.0000,455.9760,1297.0000,1226.0000,0.0000,2336.0000,8919.0000,12400.0000,0.0000,0.0000,170.0000,449.0000,,A,,24.0000,9997
005047,12060,19861231,1986,INDL,C,D,STD,369604103,USD,14288.0040,34591.0080,1919.0000,455.8950,1813.0000,1460.0000,0.0000,2492.0000,11461.0000,19293.0000,0.0000,0.0000,-157.0000,376.0000,,A,,24.0000,9997
005047,12060,19871231,1987,INDL,C,D,STD,369604103,USD,15739.0000,38920.0000,2692.0000,902.9530,1110.0000,1544.0000,0.0000,2119.0000,12671.0000,22250.0000,0.0000,0.0000,-144.0000,191.0000,,A,3600,12.0000,9997
005047,12060,19881231,1988,INDL,C,D,STD,369604103,USD,,110865.0000,2187.0000,902.1160,46374.0000,2266.0000,0.0000,3386.0000,61800.0000,91418.0000,0.0000,0.0000,56.0000,3373.0000,,A,3600,12.0000,9997
005047,12060,19891231,1989,INDL,C,D,STD,369604103,USD,,128344.0000,2258.0000,904.7810,57845.0000,2256.0000,0.0000,3939.0000,73902.0000,106453.0000,0.0000,0.0000,341.0000,3543.0000,,A,3600,12.0000,9997
005047,12060,19901231,1990,INDL,C,D,STD,369604103,USD,,153884.0000,1975.0000,873.1200,76068.0000,2508.0000,0.0000,4303.0000,93022.0000,130993.0000,0.0000,0.0000,236.0000,3812.0000,,A,3600,12.0000,9997
005047,12060,19911231,1991,INDL,C,D,STD,369604103,USD,,168259.0000,1971.0000,864.1220,84407.0000,2832.0000,0.0000,4435.0000,102611.0000,145357.0000,0.0000,0.0000,885.0000,3808.0000,,A,3600,12.0000,9997
005047,12060,19921231,1992,INDL,C,D,STD,369604103,USD,,192876.0000,3129.0000,855.4290,103816.0000,2818.0000,0.0000,4305.0000,120475.0000,168073.0000,0.0000,0.0000,897.0000,4540.0000,,A,3600,12.0000,9997
005047,12060,19931231,1993,INDL,C,D,STD,369604103,USD,,251506.0000,3218.0000,853.6510,134136.0000,3261.0000,0.0000,4424.0000,155729.0000,224026.0000,0.0000,0.0000,437.0000,5109.0000,,A,3600,12.0000,9997
005047,12060,19941231,1994,INDL,C,D,STD,369604103,USD,,194484.0000,2591.0000,1705.9670,57781.0000,3207.0000,0.0000,5915.0000,72854.0000,166250.0000,0.0000,0.0000,994.0000,5205.0000,,A,3600,6.0000,9997
005047,12060,19951231,1995,INDL,C,D,STD,369604103,USD,,228035.0000,2823.0000,1666.5120,64463.0000,3594.0000,0.0000,6573.0000,82001.0000,195470.0000,0.0000,0.0000,1034.0000,7380.0000,,A,3600,6.0000,9997
005047,12060,19961231,1996,INDL,C,D,STD,369604103,USD,,272402.0000,4191.0000,1644.5420,80200.0000,3785.0000,0.0000,7280.0000,100507.0000,238270.0000,0.0000,0.0000,1127.0000,8273.0000,,A,3600,6.0000,9997
005047,12060,19971231,1997,INDL,C,D,STD,369604103,USD,,304012.0000,5861.0000,3264.5920,98075.0000,4082.0000,0.0000,8203.0000,120668.0000,265892.0000,0.0000,0.0000,276.0000,8651.0000,,A,3600,3.0000,9997
005047,12060,19981231,1998,INDL,C,D,STD,369604103,USD,,355935.0000,4317.0000,3271.2960,115378.0000,5860.0000,0.0000,9296.0000,141579.0000,312780.0000,0.0000,0.0000,1139.0000,9340.0000,,A,3600,3.0000,9997
005047,12060,19991231,1999,INDL,C,D,STD,369604103,USD,,405200.0000,8554.0000,3284.8430,130346.0000,6691.0000,0.0000,10717.0000,,357429.0000,0.0000,0.0000,1499.0000,9238.0000,,A,9997,3.0000,9997
005047,12060,20001231,2000,INDL,C,D,STD,369604103,USD,,437006.0000,13223.0000,9932.0060,119180.0000,7736.0000,0.0000,12735.0000,,381578.0000,0.0000,0.0000,1151.0000,8690.0000,,A,9997,1.0000,9997
005047,12060,20011231,2001,INDL,C,D,STD,369604103,USD,,495023.0000,14326.0000,9925.9380,153076.0000,7089.0000,0.0000,14128.0000,,434984.0000,0.0000,0.0000,1424.0000,9130.0000,,A,9997,1.0000,9997
005047,12060,20021231,2002,INDL,C,D,STD,369604103,USD,,575244.0000,16743.0000,9969.8940,138775.0000,5998.0000,0.0000,15133.0000,,506065.0000,0.0000,0.0000,2413.0000,12517.0000,,A,9997,1.0000,9997
005047,12060,20031231,2003,INDL,C,D,STD,369604103,USD,,647483.0000,19929.0000,10063.1200,134917.0000,6956.0000,0.0000,15589.0000,,562523.0000,0.0000,0.0000,1127.0000,12647.0000,,A,9997,1.0000,9997
005047,12060,20041231,2004,INDL,C,D,STD,369604103,USD,,750507.0000,23234.0000,10586.3580,157694.0000,8385.0000,0.0000,16819.0000,,623303.0000,0.0000,0.0000,-1554.0000,14769.0000,,A,9997,1.0000,9997
005047,12060,20051231,2005,INDL,C,D,STD,369604103,USD,,673321.0000,11455.0000,10484.2680,158156.0000,9951.0000,0.0000,18633.0000,,555916.0000,0.0000,0.0000,-890.0000,16312.0000,,A,9997,1.0000,9997
005047,12060,20061231,2006,INDL,C,D,STD,369604103,USD,,697239.0000,16101.0000,10277.3730,172153.0000,10947.0000,0.0000,20666.0000,,577347.0000,0.0000,0.0000,1950.0000,14171.0000,,A,9997,1.0000,9997
005047,12060,20071231,2007,INDL,C,D,STD,369604103,USD,,795337.0000,17921.0000,9987.5990,195101.0000,12358.0000,0.0000,22468.0000,,671774.0000,0.0000,0.0000,623.0000,12144.0000,,A,9997,1.0000,9997
005047,12060,20081231,2008,INDL,C,D,STD,369604103,USD,,797769.0000,50177.0000,10536.8970,193695.0000,13583.0000,75.0000,18089.0000,,684157.0000,0.0000,0.0000,-1284.0000,4584.0000,,A,9997,1.0000,9997
005047,12060,20091231,2009,INDL,C,D,STD,369604103,USD,,781818.0000,77853.0000,10663.0750,133054.0000,12736.0000,300.0000,11218.0000,,656682.0000,0.0000,0.0000,-2705.0000,2173.0000,,A,9997,1.0000,9997
005047,12060,20101231,2010,INDL,C,D,STD,369604103,USD,,751216.0000,82146.0000,10615.3760,117959.0000,11762.0000,300.0000,12623.0000,,627018.0000,0.0000,0.0000,1046.0000,2840.0000,,A,9997,1.0000,9997
005047,12060,20111231,2011,INDL,C,D,STD,369604103,USD,,717242.0000,87183.0000,10573.0170,137611.0000,10917.0000,1031.0000,14074.0000,,599108.0000,0.0000,0.0000,-203.0000,-131.0000,,A,9997,1.0000,9997
006008,59328,19721231,1972,INDL,C,D,STD,458140100,USD,16.3720,21.9440,6.3130,2.7050,0.0000,0.3510,0.0000,1.9800,4.4190,4.5480,0.0000,0.0000,-0.3480,0.1290,,A,,1215.0000,3674
006008,59328,19731231,1973,INDL,C,D,STD,458140100,USD,37.3060,50.5670,6.2460,4.1370,0.0000,1.4740,0.0000,9.2140,20.7860,22.6790,0.0000,0.0000,-0.7550,1.8930,,A,,810.0000,3674
006008,59328,19741231,1974,INDL,C,D,STD,458140100,USD,53.2240,75.4100,11.2240,6.3350,0.0000,3.6120,0.0000,19.7760,20.5910,24.6110,0.0000,0.0000,1.8590,4.0200,,A,,540.0000,3674
006008,59328,19751231,1975,INDL,C,D,STD,458140100,USD,74.2450,102.7190,19.2930,6.3350,0.0000,4.8810,0.0000,16.2740,21.4490,28.5460,0.0000,0.0000,1.9550,7.0970,,A,,540.0000,3674
006008,59328,19761231,1976,INDL,C,D,STD,458140100,USD,105.4990,156.5680,26.3830,10.1080,0.0000,9.4780,0.0000,25.2140,36.6850,47.1080,0.0000,0.0000,0.9030,10.4230,,A,,360.0000,3674
006008,59328,19771231,1977,INDL,C,D,STD,458140100,USD,141.1290,221.2460,39.4630,10.3180,0.0000,15.8330,0.0000,31.7160,59.6530,72.3040,0.0000,0.0000,-1.9450,12.6510,,A,,360.0000,3674
006008,59328,19781231,1978,INDL,C,D,STD,458140100,USD,196.4250,356.5650,28.2730,13.2770,43.6380,24.1340,0.0000,44.3140,129.2750,151.5030,0.0000,0.0000,3.7520,22.2280,,A,,288.0000,3674
006008,59328,19791231,1979,INDL,C,D,STD,458140100,USD,282.7020,500.0930,34.1510,20.6920,19.1240,40.3750,0.0000,77.8040,167.8940,196.9040,0.0000,0.0000,-2.9930,29.0100,,A,,192.0000,3674
006008,59328,19801231,1980,INDL,C,D,STD,458140100,USD,446.6090,767.1680,127.6810,42.7360,11.8440,49.0190,0.0000,96.7410,147.2710,334.3080,0.0000,0.0000,9.2960,37.0370,,A,,96.0000,3674
006008,59328,19811231,1981,INDL,C,D,STD,458140100,USD,459.7700,871.5170,115.2600,43.7660,31.8890,62.9760,0.0000,27.3590,171.9770,383.7000,0.0000,0.0000,8.9130,61.7230,,A,,96.0000,3674
006008,59328,19821231,1982,INDL,C,D,STD,458140100,USD,528.0330,1056.4520,85.3320,45.3620,75.4820,74.5770,0.0000,30.0460,222.7470,504.5990,0.0000,0.0000,17.7810,84.7090,,A,,96.0000,3674
006008,59328,19831231,1983,INDL,C,D,STD,458140100,USD,933.3310,1679.6480,389.0770,111.7010,81.0820,85.4190,0.0000,116.1110,325.5500,557.9100,0.0000,0.0000,-3.7100,104.7740,,A,,48.0000,3674
006008,59328,19841231,1984,INDL,C,D,STD,458140100,USD,958.3180,2029.3980,230.6520,113.8320,65.5330,108.6740,0.0000,198.1890,390.3800,669.2360,0.0000,0.0000,5.5240,132.5500,,A,,48.0000,3674
006008,59328,19851231,1985,INDL,C,D,STD,458140100,USD,1023.9100,2151.8640,361.1440,116.0780,88.8980,159.1220,0.0000,1.5700,306.6910,730.3840,0.0000,0.0000,29.9810,152.8620,,A,,48.0000,3674
006008,59328,19861231,1986,INDL,C,D,STD,458140100,USD,1023.6570,2080.0660,373.2240,117.7730,112.0550,173.5030,0.0000,-183.2840,374.2820,804.8390,0.0000,0.0000,-25.3540,143.9570,,A,,48.0000,3674
006008,59328,19871231,1987,INDL,C,D,STD,458140100,USD,1430.8130,2597.1630,618.7440,168.3320,451.9450,171.3590,0.0000,175.5430,881.7110,1290.7380,0.0000,0.0000,-29.2030,110.9650,,A,3674,32.0000,3674
006008,59328,19881231,1988,INDL,C,D,STD,458140100,USD,1969.8580,3549.7360,971.1000,180.5400,217.1940,210.9340,0.0000,452.9220,933.9480,1469.6820,0.0000,0.0000,-86.4880,56.4610,,A,3674,32.0000,3674
006008,59328,19891231,1989,INDL,C,D,STD,458140100,USD,2162.8730,3993.9830,1089.7390,184.5160,156.4990,237.1600,0.0000,391.0210,921.2260,1445.1800,0.0000,0.0000,30.6840,111.4740,,A,3674,32.0000,3674
006008,59328,19901231,1990,INDL,C,D,STD,458140100,USD,3119.1810,5376.3080,1784.8870,199.6510,278.5960,292.4310,0.0000,650.2610,1313.7510,1784.8020,0.0000,0.0000,-1.7890,126.4460,,A,3674,32.0000,3674
006008,59328,19911231,1991,INDL,C,D,STD,458140100,USD,3604.0210,6292.1040,2276.6490,203.9230,173.2580,418.2520,0.0000,818.6290,1227.7670,1874.2520,0.0000,0.0000,-19.0680,143.9560,,A,3674,32.0000,3674
006008,59328,19921231,1992,INDL,C,D,STD,458140100,USD,4690.9540,8088.5880,2835.3850,209.2920,311.8400,517.6420,0.0000,1066.5490,1841.8720,2643.9540,0.0000,0.0000,12.7500,180.3040,,A,3674,32.0000,3674
006008,59328,19931231,1993,INDL,C,D,STD,458140100,USD,5802.0000,11344.0000,3136.0000,418.0000,497.0000,717.0000,0.0000,2295.0000,2433.0000,3844.0000,0.0000,0.0000,12.0000,297.0000,,A,3674,16.0000,3674
006008,59328,19941231,1994,INDL,C,D,STD,458140100,USD,6167.0000,13816.0000,2410.0000,413.0000,517.0000,1028.0000,0.0000,2288.0000,3024.0000,3805.0000,744.0000,744.0000,-150.0000,389.0000,,A,3674,16.0000,3674
006008,59328,19951231,1995,INDL,C,D,STD,458140100,USD,8097.0000,17504.0000,2458.0000,821.0000,346.0000,1371.0000,0.0000,3566.0000,3619.0000,4639.0000,725.0000,725.0000,346.0000,620.0000,,A,3674,8.0000,3674
006008,59328,19961231,1996,INDL,C,D,STD,458140100,USD,13684.0000,23735.0000,7994.0000,821.0000,389.0000,1888.0000,0.0000,5157.0000,4863.0000,6588.0000,0.0000,0.0000,179.0000,997.0000,,A,3674,8.0000,3674
006008,59328,19971231,1997,INDL,C,D,STD,458140100,USD,15867.0000,28880.0000,9927.0000,1628.0000,322.0000,2192.0000,0.0000,6945.0000,6020.0000,7544.0000,0.0000,0.0000,6.0000,1076.0000,,A,3674,4.0000,3674
006008,59328,19981231,1998,INDL,C,D,STD,458140100,USD,13475.0000,31471.0000,7626.0000,1658.0000,159.0000,2807.0000,0.0000,6068.0000,5804.0000,7893.0000,0.0000,0.0000,77.0000,1387.0000,,A,3674,4.0000,3674
006008,59328,19991231,1999,INDL,C,D,STD,458140100,USD,17819.0000,43849.0000,11788.0000,3334.0000,230.0000,3186.0000,0.0000,7314.0000,7099.0000,11184.0000,0.0000,0.0000,-219.0000,3130.0000,,A,3674,2.0000,3674
006008,59328,20001231,2000,INDL,C,D,STD,458140100,USD,21150.0000,47945.0000,13823.0000,6721.0000,378.0000,4807.0000,0.0000,10535.0000,8650.0000,10623.0000,0.0000,0.0000,-130.0000,1266.0000,,A,3674,1.0000,3674
006008,59328,20011231,2001,INDL,C,D,STD,458140100,USD,17633.0000,44395.0000,11550.0000,6690.0000,409.0000,6052.0000,0.0000,1291.0000,6570.0000,8565.0000,0.0000,0.0000,-519.0000,945.0000,,A,3674,1.0000,3674
006008,59328,20021231,2002,INDL,C,D,STD,458140100,USD,18925.0000,44224.0000,12587.0000,6575.0000,436.0000,5042.0000,0.0000,3117.0000,6595.0000,8756.0000,0.0000,0.0000,110.0000,1232.0000,,A,3674,1.0000,3674
006008,59328,20031231,2003,INDL,C,D,STD,458140100,USD,22882.0000,47143.0000,16164.0000,6487.0000,224.0000,4972.0000,0.0000,5641.0000,6879.0000,9297.0000,0.0000,0.0000,391.0000,1482.0000,,A,3674,1.0000,3674
006008,59328,20041231,2004,INDL,C,D,STD,458140100,USD,24058.0000,48143.0000,17172.0000,6253.0000,201.0000,4860.0000,0.0000,7516.0000,8006.0000,9564.0000,0.0000,0.0000,-207.0000,855.0000,,A,3674,1.0000,3674
006008,59328,20051231,2005,INDL,C,D,STD,458140100,USD,21194.0000,48314.0000,12772.0000,5919.0000,313.0000,4468.0000,0.0000,8664.0000,9234.0000,12132.0000,0.0000,0.0000,-413.0000,703.0000,,A,3674,1.0000,3674
006008,59328,20061231,2006,INDL,C,D,STD,458140100,USD,18280.0000,48368.0000,10002.0000,5766.0000,180.0000,4852.0000,0.0000,5044.0000,8514.0000,11616.0000,0.0000,0.0000,-325.0000,265.0000,,A,3674,1.0000,3674
006008,59328,20071231,2007,INDL,C,D,STD,458140100,USD,23885.0000,55651.0000,15363.0000,5818.0000,142.0000,4798.0000,0.0000,6976.0000,8571.0000,12889.0000,0.0000,0.0000,-231.0000,411.0000,,A,3674,1.0000,3674
006008,59328,20081231,2008,INDL,C,D,STD,458140100,USD,19871.0000,50715.0000,11843.0000,5562.0000,102.0000,4619.0000,0.0000,5292.0000,7818.0000,11627.0000,0.0000,0.0000,-694.0000,46.0000,,A,3674,1.0000,3674
006008,59328,20091231,2009,INDL,C,D,STD,458140100,USD,21157.0000,53095.0000,13920.0000,5523.0000,172.0000,5052.0000,0.0000,4369.0000,7591.0000,11391.0000,0.0000,0.0000,397.0000,555.0000,,A,3674,1.0000,3674
